Team,País,#,POS,Player name (MD),Nombre ANTERIOR,Nombre NUEVO,Cambió?,First name(s),Last name(s),Name on shirt,externalRef,Observación,Nombre corregido sugerido
BIH,Bosnia-Herzegovina,24,DF,CELIK Nidal,Nidal Čelik,Celik Nidal,SI,Nidal,CELIK,ČELIK,wc2026-BIH-24,Cambio de nombre,
BIH,Bosnia-Herzegovina,25,FW,LUKIC Jovo,Jovo Lukić,Lukic Jovo,SI,Jovo,LUKIC,LUKIĆ,wc2026-BIH-25,Cambio de nombre,
BIH,Bosnia-Herzegovina,26,MF,MAHMIC Ermin,Ermin Mahmić,Mahmic Ermin,SI,Ermin,MAHMIĆ,MAHMIĆ,wc2026-BIH-26,Cambio de nombre,
BRA,Brazil,1,GK,ALISSON,A. Becker,Alisson,SI,Álisson Ramsés,BECKER,A. BECKER,wc2026-BRA-1,Cambio de nombre,
BRA,Brazil,2,DF,WESLEY,Wesley Lima,Wesley,SI,Wesley,VINÍCIUS FRANÇA LIMA,WESLEY,wc2026-BRA-2,Cambio de nombre,
BRA,Brazil,3,DF,GABRIEL MAGALHAES,Gabriel Magalhães,Gabriel Magalhaes,SI,Gabriel,DOS SANTOS MAGALHÃES,GABRIEL,wc2026-BRA-3,Cambio de nombre,
BRA,Brazil,4,DF,MARQUINHOS,Marcos Marquinhos,Marquinhos,SI,Marcos,AOAS CORREA,MARQUINHOS,wc2026-BRA-4,Cambio de nombre,
BRA,Brazil,5,MF,CASEMIRO,Carlos Casemiro,Casemiro,SI,Carlos Henrique,CASIMIRO,CASEMIRO,wc2026-BRA-5,Cambio de nombre,
BRA,Brazil,6,DF,ALEX SANDRO,Alex Sandro,Alex Sandro,,Alex Sandro,LOBO SILVA,ALEX SANDRO,wc2026-BRA-6,,
BRA,Brazil,7,FW,VINICIUS JUNIOR,Vini Jr.,Vinicius Junior,SI,Vinicius José,PAIXÃO DE OLIVEIRA JÚNIOR,VINI JR.,wc2026-BRA-7,Cambio de nombre,
BRA,Brazil,8,MF,BRUNO GUIMARAES,Bruno G.,Bruno Guimaraes,SI,Bruno,GUIMARÃES RODRIGUEZ MOURA,BRUNO G.,wc2026-BRA-8,Cambio de nombre,
BRA,Brazil,9,FW,MATHEUS CUNHA,Matheus Cunha,Matheus Cunha,,Matheus,SANTOS CARNEIRO DA CUNHA,CUNHA,wc2026-BRA-9,,
BRA,Brazil,10,FW,NEYMAR JR,Neymar Jr,Neymar Jr,,Neymar,DA SILVA SANTOS JÚNIOR,NEYMAR JR,wc2026-BRA-10,,
BRA,Brazil,11,FW,RAPHINHA,Raphael Raphinha,Raphinha,SI,Raphael,DIAS BELLOLI,RAPHINHA,wc2026-BRA-11,Cambio de nombre,
BRA,Brazil,12,GK,WEVERTON,Weverton Silva,Weverton,SI,Weverton,PEREIRA DA SILVA,WEVERTON,wc2026-BRA-12,Cambio de nombre,
BRA,Brazil,13,DF,DANILO,Danilo Silva,Danilo,SI,Danilo Luiz,DA SILVA,DANILO,wc2026-BRA-13,Cambio de nombre,
BRA,Brazil,14,DF,BREMER,Gleison Nascimento,Bremer,SI,Gleison Bremer,SILVA NASCIMENTO,BREMER,wc2026-BRA-14,Cambio de nombre,
BRA,Brazil,15,DF,LEO PEREIRA,Leo Pereira,Leo Pereira,,Leonardo,PEREIRA,LEO PEREIRA,wc2026-BRA-15,,
BRA,Brazil,16,DF,DOUGLAS SANTOS,Douglas Santos,Douglas Santos,,Douglas,DOS SANTOS JUSTINO DE MELO,DOUGLAS SANTOS,wc2026-BRA-16,,
BRA,Brazil,17,MF,FABINHO,Fabio Fabinho,Fabinho,SI,Fabio Henrique,TAVARES,FABINHO,wc2026-BRA-17,Cambio de nombre,
BRA,Brazil,18,MF,DANILO SANTOS,Danilo S.,Danilo Santos,SI,Danilo,DOS SANTOS DE OLIVEIRA,DANILO S.,wc2026-BRA-18,Cambio de nombre,
BRA,Brazil,19,FW,ENDRICK,Endrick Pessoa,Endrick,SI,Endrick Felipe,MOREIRA DE SOUSA PESSOA,ENDRICK,wc2026-BRA-19,Cambio de nombre,
BRA,Brazil,20,MF,LUCAS PAQUETA,L. Paqueta,Lucas Paqueta,SI,Lucas,TOLENTINO COELHO DE LIMA,L. PAQUETA,wc2026-BRA-20,Cambio de nombre,
BRA,Brazil,21,FW,LUIZ HENRIQUE,L. Henrique,Luiz Henrique,SI,Luiz Henrique André,ROSA DA SILVA,L. HENRIQUE,wc2026-BRA-21,Cambio de nombre,
BRA,Brazil,22,FW,GABRIEL MARTINELLI,Gabriel Martinelli,Gabriel Martinelli,,Gabriel,TEODORO MARTINELLI SILVA,MARTINELLI,wc2026-BRA-22,,
BRA,Brazil,23,GK,EDERSON,Ederson Moraes,Ederson,SI,Ederson,SANTANA DE MORAES,EDERSON,wc2026-BRA-23,Cambio de nombre,
BRA,Brazil,24,DF,ROGER IBANEZ,Roger Ibañez,Roger Ibanez,SI,Roger,IBAÑEZ DA SILVA,IBAÑEZ,wc2026-BRA-24,Cambio de nombre,
BRA,Brazil,25,FW,IGOR THIAGO,Igor Rodrigues,Igor Thiago,SI,Igor Thiago,NASCIMENTO RODRIGUES,THIAGO,wc2026-BRA-25,Cambio de nombre,
BRA,Brazil,26,FW,RAYAN,Rayan Rocha,Rayan,SI,Rayan Vitor,SIMPLICIO ROCHA,RAYAN,wc2026-BRA-26,Cambio de nombre,
CPV,Cabo Verde,1,GK,VOZINHA,Josimar Vozinha,Vozinha,SI,Josimar José,ÉVORA DIAS,VOZINHA,wc2026-CPV-1,Cambio de nombre,
CPV,Cabo Verde,2,DF,STOPIRA,Ianique Stopira,Stopira,SI,Ianique,DOS SANTOS TAVARES,STOPIRA,wc2026-CPV-2,Cambio de nombre,
CPV,Cabo Verde,3,DF,DINEY BORGES,Edilson Borges,Diney Borges,SI,Edilson Alberto,MONTEIRO SANCHES BORGES,BORGES,wc2026-CPV-3,Cambio de nombre,
CPV,Cabo Verde,4,DF,PICO LOPES,Roberto Lopes,Pico Lopes,SI,Roberto Carlos,LOPES,LOPES,wc2026-CPV-4,Cambio de nombre,
CPV,Cabo Verde,5,DF,LOGAN COSTA,Logan Costa,Logan Costa,,Logan Evans,COSTA,LOGAN,wc2026-CPV-5,,
CPV,Cabo Verde,6,MF,KEVIN PINA,Kevin L.,Kevin Pina,SI,Kevin Lenini,GONÇALVES PEREIRA DE PINA,KEVIN L.,wc2026-CPV-6,Cambio de nombre,
CPV,Cabo Verde,7,MF,JOVANE CABRAL,Jovane Cabral,Jovane Cabral,,Jovane Eduardo,BORGES CABRAL,JOVANE,wc2026-CPV-7,,
CPV,Cabo Verde,8,MF,JOAO PAULO,João Paulo,Joao Paulo,SI,João Paulo,MOREIRA FERNANDES,JOÃO PAULO,wc2026-CPV-8,Cambio de nombre,
CPV,Cabo Verde,9,FW,GILSON BENCHIMOL,Gilson Benchimol,Gilson Benchimol,,Gilson,BENCHIMOL TAVARES,BENCHIMOL,wc2026-CPV-9,,
CPV,Cabo Verde,10,MF,JAMIRO MONTEIRO,Jamiro Monteiro,Jamiro Monteiro,,Jamiro Gregory,MONTEIRO ALVARENGA,MONTEIRO,wc2026-CPV-10,,
CPV,Cabo Verde,11,MF,GARRY RODRIGUES,Garry Rodrigues,Garry Rodrigues,,Garry,MENDES RODRIGUES,RODRIGUES,wc2026-CPV-11,,
CPV,Cabo Verde,12,GK,MARCIO ROSA,Márcio Marcio,Marcio Rosa,SI,Márcio Salomão,BRAZÃO DA ROSA,MARCIO,wc2026-CPV-12,Cambio de nombre,
CPV,Cabo Verde,13,DF,SIDNY LOPES CABRAL,Lopes Cabral,Sidny Lopes Cabral,SI,Sidny,LOPES CABRAL,LOPES CABRAL,wc2026-CPV-13,Cambio de nombre,
CPV,Cabo Verde,14,MF,DEROY DUARTE,D. Duarte,Deroy Duarte,SI,Deroy,D'ENCARNAÇÃO DUARTE,D. DUARTE,wc2026-CPV-14,Cambio de nombre,
CPV,Cabo Verde,15,MF,LAROS DUARTE,Laros Duarte,Laros Duarte,,Laros Michael,D'ENCARNAÇÃO DUARTE,DUARTE,wc2026-CPV-15,,
CPV,Cabo Verde,16,MF,YANNICK SEMEDO,Y. Semedo,Yannick Semedo,SI,Jair,SEMEDO MONTEIRO,Y. SEMEDO,wc2026-CPV-16,Cambio de nombre,
CPV,Cabo Verde,17,MF,WILLY SEMEDO,Willy Semedo,Willy Semedo,,Willy Johnson,SEMEDO AFONSO,SEMEDO,wc2026-CPV-17,,
CPV,Cabo Verde,18,MF,TELMO ARCANJO,Telmo Arcanjo,Telmo Arcanjo,,Telmo Emanuel,GOMES ARCANJO,ARCANJO,wc2026-CPV-18,,
CPV,Cabo Verde,19,FW,DAILON LIVRAMENTO,Dailon Livramento,Dailon Livramento,,Dailon,ROCHA LIVRAMENTO,LIVRAMENTO,wc2026-CPV-19,,
CPV,Cabo Verde,20,FW,RYAN MENDES,Ryan Mendes,Ryan Mendes,,Ryan Isaac,DA GRACA MENDES,RYAN,wc2026-CPV-20,,
CPV,Cabo Verde,21,MF,NUNO DA COSTA,Da Costa,Nuno Da Costa,SI,Nuno Miguel,DA COSTA JOIA,DA COSTA,wc2026-CPV-21,Cambio de nombre,
CPV,Cabo Verde,22,DF,STEVEN MOREIRA,Steven Moreira,Steven Moreira,,Steven,MOREIRA,MOREIRA,wc2026-CPV-22,,
CPV,Cabo Verde,23,GK,CJ DOS SANTOS,Dos Santos,Cj Dos Santos,SI,Carlos Joaquim,ANTUNES DOS SANTOS,DOS SANTOS,wc2026-CPV-23,Cambio de nombre,
CPV,Cabo Verde,24,DF,WAGNER PINA,Wagner P.,Wagner Pina,SI,Wagner Fabricio,CARDOSO DE PINA,WAGNER P.,wc2026-CPV-24,Cambio de nombre,
CPV,Cabo Verde,25,DF,KELVIN PIRES,Kelvin Pires,Kelvin Pires,,Kelvin,SPENCER PIRES,KELVIN,wc2026-CPV-25,,
CPV,Cabo Verde,26,MF,HELIO VARELA,Hélio Varela,Helio Varela,SI,Hélio Sandro,OLIVEIRA ALVES VARELA,HÉLIO,wc2026-CPV-26,Cambio de nombre,
CAN,Canada,1,GK,ST. CLAIR Dayne,St. Clair,St. Clair Dayne,SI,Dayne Tristan,ST. CLAIR,ST. CLAIR,wc2026-CAN-1,Cambio de nombre,
CAN,Canada,2,DF,JOHNSTON Alistair,Alistair Johnston,Johnston Alistair,SI,Alistair William,JOHNSTON,JOHNSTON,wc2026-CAN-2,Cambio de nombre,
CAN,Canada,3,DF,JONES Alfie,Alfie Jones,Jones Alfie,SI,Alfie Charles,JONES,JONES,wc2026-CAN-3,Cambio de nombre,
CAN,Canada,4,DF,DE FOUGEROLLES Luc,De Fougerolles,De Fougerolles Luc,SI,Luc,ROLLET DE FOUGEROLLES,DE FOUGEROLLES,wc2026-CAN-4,Cambio de nombre,
CAN,Canada,5,DF,WATERMAN Joel,Joel Waterman,Waterman Joel,SI,Joel Robert,WATERMAN,WATERMAN,wc2026-CAN-5,Cambio de nombre,
CAN,Canada,6,MF,CHOINIERE Mathieu,Mathieu Choinière,Choiniere Mathieu,SI,Mathieu,CHOINIÈRE,CHOINIÈRE,wc2026-CAN-6,Cambio de nombre,
CAN,Canada,7,MF,EUSTAQUIO Stephen,Stephen Eustàquio,Eustaquio Stephen,SI,Stephen,ANTUNES EUSTÁQUIO,EUSTÀQUIO,wc2026-CAN-7,Cambio de nombre,
CAN,Canada,8,MF,KONE Ismael,Ismael Koné,Kone Ismael,SI,Ismael Kenneth Jordan,KONÉ,KONÉ,wc2026-CAN-8,Cambio de nombre,
CAN,Canada,9,FW,LARIN Cyle,Cyle Larin,Larin Cyle,SI,Cyle Christopher,LARIN,LARIN,wc2026-CAN-9,Cambio de nombre,
CAN,Canada,10,FW,DAVID Jonathan,J. David,David Jonathan,SI,Jonathan Christian,DAVID,J. DAVID,wc2026-CAN-10,Cambio de nombre,
CAN,Canada,11,MF,MILLAR Liam,Liam Millar,Millar Liam,SI,Liam Alan,MILLAR,MILLAR,wc2026-CAN-11,Cambio de nombre,
CAN,Canada,12,FW,OLUWASEYI Tani,Tanitoluwa Oluwaseyi,Oluwaseyi Tani,SI,Tanitoluwa Oluwatimilehin,OLUWASEYI,OLUWASEYI,wc2026-CAN-12,Cambio de nombre,
CAN,Canada,13,DF,CORNELIUS Derek,Derek Cornelius,Cornelius Derek,SI,Derek Austin,CORNELIUS,CORNELIUS,wc2026-CAN-13,Cambio de nombre,
CAN,Canada,14,MF,SHAFFELBURG Jacob,Jacob Shaffelburg,Shaffelburg Jacob,SI,Jacob Everett,SHAFFELBURG,SHAFFELBURG,wc2026-CAN-14,Cambio de nombre,
CAN,Canada,15,DF,BOMBITO Moise,Moïse Lumpungu,Bombito Moise,SI,Moïse Bombito,LUMPUNGU,BOMBITO,wc2026-CAN-15,Cambio de nombre,
CAN,Canada,16,GK,CREPEAU Maxime,Maxime Crépeau,Crepeau Maxime,SI,Maxime,CRÉPEAU,CRÉPEAU,wc2026-CAN-16,Cambio de nombre,
CAN,Canada,17,FW,BUCHANAN Tajon,Tajon Buchanan,Buchanan Tajon,SI,Tajon Trevor,BUCHANAN,BUCHANAN,wc2026-CAN-17,Cambio de nombre,
CAN,Canada,18,GK,GOODMAN Owen,Owen Goodman,Goodman Owen,SI,Owen Olamidayo,GOODMAN,GOODMAN,wc2026-CAN-18,Cambio de nombre,
CAN,Canada,19,DF,DAVIES Alphonso,Alphonso Davies,Davies Alphonso,SI,Alphonso Boyle,DAVIES,DAVIES,wc2026-CAN-19,Cambio de nombre,
CAN,Canada,20,FW,AHMED Ali,Ali Ahmed,Ahmed Ali,SI,Ali,AHMED,AHMED,wc2026-CAN-20,Cambio de nombre,
CAN,Canada,21,MF,OSORIO Jonathan,Jonathan Osorio,Osorio Jonathan,SI,Jonathan,OSORIO,OSORIO,wc2026-CAN-21,Cambio de nombre,
CAN,Canada,22,DF,LARYEA Richie,Richmond Laryea,Laryea Richie,SI,Richmond Mamah,LARYEA,LARYEA,wc2026-CAN-22,Cambio de nombre,
CAN,Canada,23,DF,SIGUR Niko,Niko Sigur,Sigur Niko,SI,Niko Kristian,SIGUR,SIGUR,wc2026-CAN-23,Cambio de nombre,
CAN,Canada,24,FW,DAVID Promise,Promise David,David Promise,SI,Promise Oluwatobi Emmanuel,DAVID,PROMISE,wc2026-CAN-24,Cambio de nombre,
CAN,Canada,25,MF,SALIBA Nathan,Nathan-dylan Saliba,Saliba Nathan,SI,Nathan-Dylan,SALIBA,SALIBA,wc2026-CAN-25,Cambio de nombre,
CAN,Canada,26,MF,FLORES Marcelo,Marcelo Flores,Flores Marcelo,SI,Marcelo,FLORES,MARCELO,wc2026-CAN-26,Cambio de nombre,
COL,Colombia,1,GK,OSPINA David,David Ospina,Ospina David,SI,David,OSPINA RAMIREZ,OSPINA,wc2026-COL-1,Cambio de nombre,
COL,Colombia,2,DF,MUNOZ Daniel,D. Muñoz,Munoz Daniel,SI,Daniel,MUÑOZ MEJIA,D. MUÑOZ,wc2026-COL-2,Cambio de nombre,
COL,Colombia,3,DF,LUCUMI Jhon,J. Lucumi,Lucumi Jhon,SI,Jhon Janer,LUCUMI BONILLA,J. LUCUMI,wc2026-COL-3,Cambio de nombre,
COL,Colombia,4,DF,ARIAS Santiago,Santiago Arias,Arias Santiago,SI,Santiago,ARIAS NARANJO,ARIAS,wc2026-COL-4,Cambio de nombre,
COL,Colombia,5,MF,CASTANO Kevin,K. Castaño,Castano Kevin,SI,Kevin Duvan,CASTAÑO GIL,K. CASTAÑO,wc2026-COL-5,Cambio de nombre,
COL,Colombia,6,MF,RIOS Richard,Richard Rios,Rios Richard,SI,Richard,RÍOS MONTOYA,RICHARD RIOS,wc2026-COL-6,Cambio de nombre,
COL,Colombia,7,FW,DIAZ Luis,Luis Diaz,Diaz Luis,SI,Luis Fernando,DÍAZ MARULANDA,LUIS DIAZ,wc2026-COL-7,Cambio de nombre,
COL,Colombia,8,MF,CARRASCAL Jorge,Jorge Carrascal,Carrascal Jorge,SI,Jorge Andres,CARRASCAL GUARDO,CARRASCAL,wc2026-COL-8,Cambio de nombre,
COL,Colombia,9,FW,CORDOBA Jhon,Jhon Cordoba,Cordoba Jhon,SI,Jhon Andrés,CÓRDOBA COPETE,CORDOBA,wc2026-COL-9,Cambio de nombre,
COL,Colombia,10,MF,RODRIGUEZ James,James Rubio,Rodriguez James,SI,James David,RODRÍGUEZ RUBIO,JAMES,wc2026-COL-10,Cambio de nombre,
COL,Colombia,11,MF,ARIAS Jhon,J. Arias,Arias Jhon,SI,Jhon Adolfo,ARIAS ANDRADE,J. ARIAS,wc2026-COL-11,Cambio de nombre,
COL,Colombia,12,GK,VARGAS Camilo,C. Vargas,Vargas Camilo,SI,Camilo Andres,VARGAS GIL,C. VARGAS,wc2026-COL-12,Cambio de nombre,
COL,Colombia,13,DF,MINA Yerry,Y. Mina,Mina Yerry,SI,Yerry Fernando,MINA GONZALEZ,Y. MINA,wc2026-COL-13,Cambio de nombre,
COL,Colombia,14,DF,PUERTA Gustavo,Gustavo Puerta,Puerta Gustavo,SI,Gustavo Adolfo,PUERTA MOLANO,PUERTA,wc2026-COL-14,Cambio de nombre,
COL,Colombia,15,MF,PORTILLA Juan,Juan Portilla,Portilla Juan,SI,Juan Camilo,PORTILLA OROZCO,PORTILLA,wc2026-COL-15,Cambio de nombre,
COL,Colombia,16,MF,LERMA Jefferson,J. Lerma,Lerma Jefferson,SI,Jefferson Andrés,LERMA SOLIS,J. LERMA,wc2026-COL-16,Cambio de nombre,
COL,Colombia,17,DF,MOJICA Johan,J. Mojica,Mojica Johan,SI,Johan Andrés,MOJICA PALACIO,J. MOJICA,wc2026-COL-17,Cambio de nombre,
COL,Colombia,18,DF,DITTA Willer,W. Ditta,Ditta Willer,SI,Willer Emilio,DITTA PEREZ,W. DITTA,wc2026-COL-18,Cambio de nombre,
COL,Colombia,19,FW,HERNANDEZ Cucho,C. Hernandez,Hernandez Cucho,SI,Juan Camilo,HERNANDEZ SUAREZ,C. HERNANDEZ,wc2026-COL-19,Cambio de nombre,
COL,Colombia,20,MF,QUINTERO Juan,Juan Quintero,Quintero Juan,SI,Juan Fernando,QUINTERO PANIAGUA,QUINTERO,wc2026-COL-20,Cambio de nombre,
COL,Colombia,21,FW,CAMPAZ Jaminton,Jaminton Campaz,Campaz Jaminton,SI,Jaminton Leandro,CAMPAZ,CAMPAZ,wc2026-COL-21,Cambio de nombre,
COL,Colombia,22,DF,MACHADO Deiver,Deiver Machado,Machado Deiver,SI,Deiver,MACHADO MENA,MACHADO,wc2026-COL-22,Cambio de nombre,
COL,Colombia,23,DF,SANCHEZ Davinson,Davinson Sanchez,Sanchez Davinson,SI,Davinson,SÁNCHEZ MINA,SANCHEZ,wc2026-COL-23,Cambio de nombre,
COL,Colombia,24,GK,MONTERO Alvaro,Álvaro Montero,Montero Alvaro,SI,Álvaro David,MONTERO PERALES,MONTERO,wc2026-COL-24,Cambio de nombre,
COL,Colombia,25,FW,SUAREZ Luis,Luis Suarez,Suarez Luis,SI,Luis Javier,SUÁREZ CHARRIS,SUAREZ,wc2026-COL-25,Cambio de nombre,
COL,Colombia,26,FW,GOMEZ Andres,A. Gomez,Gomez Andres,SI,Carlos Andrés,GÓMEZ HINESTROZA,A. GOMEZ,wc2026-COL-26,Cambio de nombre,
COD,Congo DR,1,GK,MPASI Lionel,Lionel Mpasi,Mpasi Lionel,SI,Lionel Nzau,MPASI,MPASI,wc2026-COD-1,Cambio de nombre,
COD,Congo DR,2,DF,WAN-BISSAKA Aaron,Wan Bissaka,Wan-bissaka Aaron,SI,Wan,BISSAKA,WAN BISSAKA,wc2026-COD-2,Cambio de nombre,
COD,Congo DR,3,DF,KAPUADI Steve,Steve Kapuadi,Kapuadi Steve,SI,Steve Nkanu,KAPUADI,KAPUADI,wc2026-COD-3,Cambio de nombre,
COD,Congo DR,4,DF,TUANZEBE Axel,Axel Tuanzebe,Tuanzebe Axel,SI,Axel,TUANZEBE,TUANZEBE,wc2026-COD-4,Cambio de nombre,
COD,Congo DR,5,DF,BATUBINSIKA Dylan,Dylan Batubinsika,Batubinsika Dylan,SI,Dylan Buduka,BATUBINSIKA,BATUBINSIKA,wc2026-COD-5,Cambio de nombre,
COD,Congo DR,6,MF,MUKAU Ngalayel,Ngal’ayel Mukau,Mukau Ngalayel,SI,Ngal’ayel,MUKAU,MUKAU,wc2026-COD-6,Cambio de nombre,
COD,Congo DR,7,MF,MBUKU Nathanael,Nathanaël Mbuku,Mbuku Nathanael,SI,Nathanaël,MBUKU,MBUKU,wc2026-COD-7,Cambio de nombre,
COD,Congo DR,8,MF,MOUTOUSSAMY Samuel,Samuel Moutoussamy,Moutoussamy Samuel,SI,Samuel Alain,MOUTOUSSAMY,MOUTOUSSAMY,wc2026-COD-8,Cambio de nombre,
COD,Congo DR,9,FW,CIPENGA Brian,Kibambe Cipenga,Cipenga Brian,SI,Kibambe Brian,CIPENGA,CIPENGA,wc2026-COD-9,Cambio de nombre,
COD,Congo DR,10,MF,BONGONDA Theo,Theo Bongonda,Bongonda Theo,SI,Theo Mbulofeko Batombo,BONGONDA,BONGONDA,wc2026-COD-10,Cambio de nombre,
COD,Congo DR,11,FW,KAKUTA Gael,Mambenga Kakuta,Kakuta Gael,SI,Mambenga Gaël Roméo,KAKUTA,KAKUTA,wc2026-COD-11,Cambio de nombre,
COD,Congo DR,12,DF,KAYEMBE Joris,J. Kayembe,Kayembe Joris,SI,Joris,KAYEMBE-DITU,J. KAYEMBE,wc2026-COD-12,Cambio de nombre,
COD,Congo DR,13,FW,ELIA Meschack,Meschack Elia,Elia Meschack,SI,Meschack Lina,ELIA,ELIA,wc2026-COD-13,Cambio de nombre,
COD,Congo DR,14,MF,SADIKI Noah,Noah Sadiki,Sadiki Noah,SI,Noah Junior,SADIKI,SADIKI,wc2026-COD-14,Cambio de nombre,
COD,Congo DR,15,MF,TSHIBOLA Aaron,Tshibola Aaron,Tshibola Aaron,,Tshibola,AARON,TSHIBOLA,wc2026-COD-15,,
COD,Congo DR,16,GK,FAYULU Timothy,Timothy Fayulu,Fayulu Timothy,SI,Timothy Bruce Munzoko,FAYULU,FAYULU,wc2026-COD-16,Cambio de nombre,
COD,Congo DR,17,FW,BAKAMBU Cedric,Cedric Bakambu,Bakambu Cedric,SI,Cedric,BAKAMBU,BAKAMBU,wc2026-COD-17,Cambio de nombre,
COD,Congo DR,18,MF,PICKEL Charles,Charles Pickel,Pickel Charles,SI,Charles Monginda,PICKEL,PICKEL,wc2026-COD-18,Cambio de nombre,
COD,Congo DR,19,FW,MAYELE Fiston,Mayele Kalala,Mayele Fiston,SI,Mayele Fiston,KALALA,MAYELE,wc2026-COD-19,Cambio de nombre,
COD,Congo DR,20,FW,WISSA Yoane,Yoane Wissa,Wissa Yoane,SI,Yoane,WISSA,WISSA,wc2026-COD-20,Cambio de nombre,
COD,Congo DR,21,GK,EPOLO Matthieu,Matthieu Epolo,Epolo Matthieu,SI,Matthieu Luka,EPOLO,EPOLO,wc2026-COD-21,Cambio de nombre,
COD,Congo DR,22,DF,MBEMBA Chancel,Mangulu Mbemba,Mbemba Chancel,SI,Mangulu Chancel,MBEMBA,MBEMBA,wc2026-COD-22,Cambio de nombre,
COD,Congo DR,23,FW,BANZA Simon,Simon Banza,Banza Simon,SI,Simon Bokote,BANZA,BANZA,wc2026-COD-23,Cambio de nombre,
COD,Congo DR,24,DF,KALULU Gedeon,G. Kalulu,Kalulu Gedeon,SI,Gédéon Tchingoma Kyatengwa,KALULU,G. KALULU,wc2026-COD-24,Cambio de nombre,
COD,Congo DR,25,MF,KAYEMBE Edo,Edo Kayembe,Kayembe Edo,SI,Edo Kayembe,KAYEMBE,KAYEMBE,wc2026-COD-25,Cambio de nombre,
COD,Congo DR,26,DF,MASUAKU Arthur,Arthur Masuaku,Masuaku Arthur,SI,Arthur Fuka,MASUAKU KAWELA,MASUAKU,wc2026-COD-26,Cambio de nombre,
CIV,Cote d'Ivoire,1,GK,FOFANA Yahia,Y. Fofana,Fofana Yahia,SI,Yahia,FOFANA,Y. FOFANA,wc2026-CIV-1,Cambio de nombre,
CIV,Cote d'Ivoire,2,DF,DIOMANDE Ousmane,O. Diomande,Diomande Ousmane,SI,Ousmane,DIOMANDE,O. DIOMANDE,wc2026-CIV-2,Cambio de nombre,
CIV,Cote d'Ivoire,3,DF,KONAN Ghislain,G. Konan,Konan Ghislain,SI,N'clomande Ghislain,KONAN,G. KONAN,wc2026-CIV-3,Cambio de nombre,
CIV,Cote d'Ivoire,4,MF,SERI Jean Michael,Jean Seri,Seri Jean Michael,SI,Jean Michael,SERI,SERI,wc2026-CIV-4,Cambio de nombre,
CIV,Cote d'Ivoire,5,DF,SINGO Wilfried,Wilfried Singo,Singo Wilfried,SI,Wilfried Stephane,SINGO,SINGO,wc2026-CIV-5,Cambio de nombre,
CIV,Cote d'Ivoire,6,MF,FOFANA Seko,Seko Fofana,Fofana Seko,SI,Seko Mohamed,FOFANA,FOFANA,wc2026-CIV-6,Cambio de nombre,
CIV,Cote d'Ivoire,7,DF,KOSSOUNOU Odilon,Kouakou Kossounou,Kossounou Odilon,SI,Kouakou Odilon Dorgeless,KOSSOUNOU,KOSSOUNOU,wc2026-CIV-7,Cambio de nombre,
CIV,Cote d'Ivoire,8,MF,KESSIE Franck,Franck Kessie,Kessie Franck,SI,Franck Yannick,KESSIE,KESSIE,wc2026-CIV-8,Cambio de nombre,
CIV,Cote d'Ivoire,9,FW,BONNY Ange-Yoan,Ange-yoan Bonny,Bonny Ange-yoan,SI,Ange-Yoan Laurent,BONNY,BONNY,wc2026-CIV-9,Cambio de nombre,
CIV,Cote d'Ivoire,10,FW,ADINGRA Simon,Simon Adingra,Adingra Simon,SI,Simon,ADINGRA,ADINGRA,wc2026-CIV-10,Cambio de nombre,
CIV,Cote d'Ivoire,11,FW,DIOMANDE Yan,Yan Diomande,Diomande Yan,SI,Yan,DIOMANDE,YAN DIOMANDE,wc2026-CIV-11,Cambio de nombre,
CIV,Cote d'Ivoire,12,FW,WAHI Elye,Sepe Wahi,Wahi Elye,SI,Sepe Elye Delmas,WAHI,WAHI,wc2026-CIV-12,Cambio de nombre,
CIV,Cote d'Ivoire,13,DF,OPERI Christopher,Christopher Operi,Operi Christopher,SI,Christopher Tea Domoraud,OPERI,OPERI,wc2026-CIV-13,Cambio de nombre,
CIV,Cote d'Ivoire,14,FW,DIAKITE Oumar,Oumar Diakite,Diakite Oumar,SI,Oumar,DIAKITE,DIAKITE,wc2026-CIV-14,Cambio de nombre,
CIV,Cote d'Ivoire,15,FW,DIALLO Amad,Amad Diallo,Diallo Amad,SI,Amad,DIALLO,AMAD,wc2026-CIV-15,Cambio de nombre,
CIV,Cote d'Ivoire,16,GK,KONE Mohamed,Mohamed Kone,Kone Mohamed,SI,Mohamed,KONE,KONE,wc2026-CIV-16,Cambio de nombre,
CIV,Cote d'Ivoire,17,DF,DOUE Guela,G. Doue,Doue Guela,SI,Guela Maho-Lewis,DOUE,G. DOUE,wc2026-CIV-17,Cambio de nombre,
CIV,Cote d'Ivoire,18,MF,SANGARE Ibrahim,Ibrahim Sangare,Sangare Ibrahim,SI,Ibrahim,SANGARE,SANGARE,wc2026-CIV-18,Cambio de nombre,
CIV,Cote d'Ivoire,19,FW,PEPE Nicolas,Nicolas Pepe,Pepe Nicolas,SI,Nicolas,PEPE,PEPE,wc2026-CIV-19,Cambio de nombre,
CIV,Cote d'Ivoire,20,DF,AGBADOU Emmanuel,Badobre Agbadou,Agbadou Emmanuel,SI,Badobre Emmanuel Elysee Djedje,AGBADOU,AGBADOU,wc2026-CIV-20,Cambio de nombre,
